split,family,cluster_config,load,policy,seed,submitted,placed,rejected,admission_rate,mean_cpu_util,mean_ram_util,active_nodes,free_imbalance,stranded_frac,decisions_per_sec,mean_latency_us,p95_latency_us,params
tune,drift,hetero,high,binpack,0,255,180,75,0.7058823529411765,0.9426621404314103,0.40790672007547374,30,0.6347994017845772,0.3839609919952593,13940.951051680744,71.73111764705882,203.762,{}
tune,drift,hetero,high,hybrid_a0.1,0,255,211,44,0.8274509803921568,0.9892125250563019,0.5501327594437442,30,0.4396021050601888,0.3059354795517145,6732.227829361311,148.53923921568628,267.31,"{'family': 'hybrid', 'alpha': 0.1}"
tune,drift,hetero,high,hybrid_a0.2,0,255,206,49,0.807843137254902,0.9904629343845447,0.5423802071865732,30,0.4480827271979715,0.3045929949860505,7114.134968754859,140.5652274509804,256.25,"{'family': 'hybrid', 'alpha': 0.2}"
tune,drift,hetero,high,hybrid_a0.3,0,255,210,45,0.8235294117647058,0.9903208031992153,0.5306222800148622,30,0.45969852318435306,0.3052642372688825,7416.749819096746,134.82994901960785,243.486,"{'family': 'hybrid', 'alpha': 0.3}"
tune,drift,hetero,high,hybrid_a0.4,0,255,207,48,0.8117647058823529,0.9914744453939293,0.5175006551592649,30,0.47397379023466435,0.30325051042038653,8077.3469000663035,123.80302745098038,242.624,"{'family': 'hybrid', 'alpha': 0.4}"
tune,drift,hetero,high,hybrid_a0.5,0,255,187,68,0.7333333333333333,0.9569486848638531,0.42426991370187034,30,0.5974362610377874,0.35724935495993226,10642.995087402152,93.95851372549019,228.919,"{'family': 'hybrid', 'alpha': 0.5}"
tune,drift,hetero,high,hybrid_a0.6,0,255,187,68,0.7333333333333333,0.9578822061580617,0.419545581046655,30,0.6027132721758286,0.36545688051979197,11073.090124271335,90.30902745098038,227.225,"{'family': 'hybrid', 'alpha': 0.6}"
tune,drift,hetero,high,hybrid_a0.7,0,255,182,73,0.7137254901960784,0.9500217802213499,0.41115050465837355,30,0.617311934670547,0.3700824412983168,11483.493019184592,87.08151764705882,225.322,"{'family': 'hybrid', 'alpha': 0.7}"
tune,drift,hetero,high,hybrid_a0.8,0,255,185,70,0.7254901960784313,0.951349733780247,0.4036726577337913,30,0.6244365743440999,0.3680687144498208,11473.552898140722,87.15696078431372,217.978,"{'family': 'hybrid', 'alpha': 0.8}"
tune,drift,hetero,high,hybrid_a0.9,0,255,189,66,0.7411764705882353,0.9539706971166101,0.42546854589126765,30,0.6047537211787738,0.3654809172869429,11241.65538533485,88.9548705882353,224.389,"{'family': 'hybrid', 'alpha': 0.9}"
tune,drift,hetero,high,balance_l0.05,0,255,181,74,0.7098039215686275,0.9421871854784739,0.4016817092129551,30,0.6405612967661443,0.3859747188437553,13782.106091734131,72.55785098039216,193.553,"{'family': 'balance', 'lam': 0.05}"
tune,drift,hetero,high,balance_l0.1,0,255,180,75,0.7058823529411765,0.9384075124171217,0.40746384637334215,30,0.6361091093667989,0.38933093025791526,13985.994041637457,71.50010196078432,191.669,"{'family': 'balance', 'lam': 0.1}"
tune,drift,hetero,high,balance_l0.2,0,255,191,64,0.7490196078431373,0.9472386984281346,0.41934269526086815,30,0.6181850949032469,0.3753063324617368,13344.516910695145,74.93714509803921,185.497,"{'family': 'balance', 'lam': 0.2}"
tune,drift,hetero,high,balance_l0.4,0,255,186,69,0.7294117647058823,0.9505820583109916,0.4073006955414554,30,0.6224420944630594,0.37537289659639617,13555.35768867862,73.77156862745097,186.819,"{'family': 'balance', 'lam': 0.4}"
tune,drift,hetero,high,balance_l0.8,0,255,209,46,0.8196078431372549,0.9903284032811162,0.5129508862827301,30,0.4789422404401483,0.3045929949860505,9788.270872393652,102.16309019607843,192.89,"{'family': 'balance', 'lam': 0.8}"
tune,drift,hetero,high,wmatch_l0.05,0,255,179,76,0.7019607843137254,0.9418752193849527,0.4022465053913621,30,0.6396726954222314,0.3853034765609233,9545.445153144876,104.76200784313725,278.671,"{'family': 'wmatch', 'lam': 0.05}"
tune,drift,hetero,high,wmatch_l0.1,0,255,179,76,0.7019607843137254,0.9418752193849527,0.4022465053913621,30,0.6396726954222314,0.3853034765609233,9474.3859604016,105.54773725490196,271.238,"{'family': 'wmatch', 'lam': 0.1}"
tune,drift,hetero,high,wmatch_l0.2,0,255,179,76,0.7019607843137254,0.9418752193849527,0.4022465053913621,30,0.6396726954222314,0.3853034765609233,9572.415586685467,104.46683921568626,268.813,"{'family': 'wmatch', 'lam': 0.2}"
tune,drift,hetero,high,wmatch_l0.4,0,255,183,72,0.7176470588235294,0.9433255967897888,0.4053018640435964,30,0.6361486939206583,0.3839609919952593,9606.360359892684,104.09769803921569,272.65,"{'family': 'wmatch', 'lam': 0.4}"
tune,drift,hetero,high,wmatch_l0.8,0,255,183,72,0.7176470588235294,0.9433255967897888,0.4053018640435964,30,0.6361486939206583,0.3839609919952593,9545.43086053519,104.76216470588236,268.062,"{'family': 'wmatch', 'lam': 0.8}"
tune,drift,hetero,high,d_cheap_a0.0_b0.4_g0.6,0,255,198,57,0.7764705882352941,0.9789684012491316,0.4662688292881257,30,0.5323406106049878,0.3278673126812,7201.421848729813,138.86146666666667,294.822,"{'family': 'd_cheap', 'alpha': 0.0, 'beta': 0.4, 'gamma': 0.6}"
tune,drift,hetero,high,d_cheap_a0.0_b0.6_g0.4,0,255,210,45,0.8235294117647058,0.9904946006921322,0.5302516151472656,30,0.4602429855448666,0.3052642372688825,5282.874629616106,189.29088235294117,317.504,"{'family': 'd_cheap', 'alpha': 0.0, 'beta': 0.6, 'gamma': 0.4}"
tune,drift,hetero,high,d_cheap_a0.0_b0.8_g0.2,0,255,210,45,0.8235294117647058,0.9923697313568027,0.554223786907156,30,0.4381459444496468,0.30123678357189054,5382.066915048,185.80222352941178,317.754,"{'family': 'd_cheap', 'alpha': 0.0, 'beta': 0.8, 'gamma': 0.2}"
tune,drift,hetero,high,d_cheap_a0.0_b1.0_g0.0,0,255,210,45,0.8235294117647058,0.9904480416857518,0.5429651225350074,30,0.4474829191507444,0.3052642372688825,6797.128711575465,147.12094509803921,252.853,"{'family': 'd_cheap', 'alpha': 0.0, 'beta': 1.0, 'gamma': 0.0}"
tune,drift,hetero,high,d_cheap_a0.2_b0.2_g0.6,0,255,188,67,0.7372549019607844,0.9597408652269109,0.4222402756455778,30,0.5972882920222957,0.36679936508545596,8467.238841714932,118.10225490196078,292.437,"{'family': 'd_cheap', 'alpha': 0.2, 'beta': 0.2, 'gamma': 0.6}"
tune,drift,hetero,high,d_cheap_a0.2_b0.4_g0.4,0,255,192,63,0.7529411764705882,0.9683922954857336,0.4422676152865805,30,0.5684097293147831,0.34531961203483197,7778.198952847003,128.56446666666665,294.491,"{'family': 'd_cheap', 'alpha': 0.2, 'beta': 0.4, 'gamma': 0.4}"
tune,drift,hetero,high,d_cheap_a0.2_b0.6_g0.2,0,255,208,47,0.8156862745098039,0.9908825363319059,0.5304665807116632,30,0.4604159556202427,0.30392175270321853,5776.554185301528,173.1135843137255,307.766,"{'family': 'd_cheap', 'alpha': 0.2, 'beta': 0.6, 'gamma': 0.2}"
tune,drift,hetero,high,d_cheap_a0.2_b0.8_g0.0,0,255,206,49,0.807843137254902,0.9904629343845447,0.5423802071865732,30,0.4480827271979715,0.3045929949860505,7423.643460163128,134.7047450980392,251.951,"{'family': 'd_cheap', 'alpha': 0.2, 'beta': 0.8, 'gamma': 0.0}"
tune,drift,hetero,high,d_cheap_a0.4_b0.0_g0.6,0,255,184,71,0.7215686274509804,0.9513679609199898,0.4166241714885183,30,0.6131786748389534,0.37219334011526284,10129.511162900057,98.72144705882353,243.405,"{'family': 'd_cheap', 'alpha': 0.4, 'beta': 0.0, 'gamma': 0.6}"
tune,drift,hetero,high,d_cheap_a0.4_b0.2_g0.4,0,255,187,68,0.7333333333333333,0.9517375167089626,0.40439449466806937,30,0.6239454090464408,0.3673974721669888,8744.544690075847,114.35701176470587,285.464,"{'family': 'd_cheap', 'alpha': 0.4, 'beta': 0.2, 'gamma': 0.4}"
tune,drift,hetero,high,d_cheap_a0.4_b0.4_g0.2,0,255,184,71,0.7215686274509804,0.9556235869318236,0.4096676539340748,30,0.6148398261715406,0.3648096750041109,8524.966216060355,117.30251764705882,299.31,"{'family': 'd_cheap', 'alpha': 0.4, 'beta': 0.4, 'gamma': 0.2}"
tune,drift,hetero,high,d_cheap_a0.4_b0.6_g0.0,0,255,207,48,0.8117647058823529,0.9914744453939293,0.5175006551592649,30,0.47397379023466435,0.30325051042038653,8434.865686010438,118.55553333333334,233.978,"{'family': 'd_cheap', 'alpha': 0.4, 'beta': 0.6, 'gamma': 0.0}"
tune,drift,hetero,high,d_cheap_a0.6_b0.0_g0.4,0,255,179,76,0.7019607843137254,0.948156636839731,0.4054169807257468,30,0.6291164393190264,0.38024824750924674,10341.67096420549,96.69617254901961,251.0,"{'family': 'd_cheap', 'alpha': 0.6, 'beta': 0.0, 'gamma': 0.4}"
tune,drift,hetero,high,d_cheap_a0.6_b0.2_g0.2,0,255,187,68,0.7333333333333333,0.95174354650755,0.403851139847856,30,0.6244947936652416,0.3673974721669888,8778.668592695081,113.91249019607844,286.005,"{'family': 'd_cheap', 'alpha': 0.6, 'beta': 0.2, 'gamma': 0.2}"
tune,drift,hetero,high,d_cheap_a0.6_b0.4_g0.0,0,255,187,68,0.7333333333333333,0.9578822061580617,0.419545581046655,30,0.6027132721758286,0.36545688051979197,11060.572727733288,90.41123137254903,222.155,"{'family': 'd_cheap', 'alpha': 0.6, 'beta': 0.4, 'gamma': 0.0}"
