split,family,cluster_config,load,policy,seed,submitted,placed,rejected,admission_rate,mean_cpu_util,mean_ram_util,active_nodes,free_imbalance,stranded_frac,decisions_per_sec,mean_latency_us,p95_latency_us,params
tune,pred_error,homog,med,binpack,0,121,121,0,1.0,0.7465277777777778,0.18229166666666666,24,0.564236111111111,0.35963541666666665,7046.308983211208,141.91827272727272,246.692,{}
tune,pred_error,homog,med,sens_gamma_0.0,0,121,121,0,1.0,0.7465277777777778,0.18229166666666666,30,0.564236111111111,0.035416666666666666,3905.069503137029,256.07738842975203,393.787,"{'sweep': 'gamma', 'alpha': 0.2, 'beta': 0.8, 'gamma': 0.0}"
tune,pred_error,homog,med,sens_gamma_0.1,0,121,121,0,1.0,0.7465277777777778,0.18229166666666666,30,0.564236111111111,0.030859375,2708.0629979604705,369.2676280991735,500.997,"{'sweep': 'gamma', 'alpha': 0.1, 'beta': 0.8, 'gamma': 0.1}"
tune,pred_error,homog,med,sens_gamma_0.2,0,121,121,0,1.0,0.7465277777777778,0.18229166666666666,30,0.564236111111111,0.018359375,3024.190877730663,330.66695867768595,474.137,"{'sweep': 'gamma', 'alpha': -0.0, 'beta': 0.8, 'gamma': 0.2}"
tune,pred_error,homog,med,sens_decay_0.02,0,121,121,0,1.0,0.7465277777777778,0.18229166666666666,30,0.564236111111111,0.0,2941.4587476698057,339.96737190082644,515.755,"{'sweep': 'decay', 'decay': 0.02}"
tune,pred_error,homog,med,sens_decay_0.05,0,121,121,0,1.0,0.7465277777777778,0.18229166666666666,30,0.564236111111111,0.030859375,3009.7320057513243,332.2554958677686,460.462,"{'sweep': 'decay', 'decay': 0.05}"
tune,pred_error,homog,med,sens_decay_0.1,0,121,121,0,1.0,0.7465277777777778,0.18229166666666666,30,0.564236111111111,0.018359375,3025.604288816584,330.5124876033058,493.353,"{'sweep': 'decay', 'decay': 0.1}"
tune,pred_error,homog,med,sens_decay_0.2,0,121,121,0,1.0,0.7465277777777778,0.18229166666666666,30,0.564236111111111,0.030859375,2999.5177469566174,333.3869256198347,502.841,"{'sweep': 'decay', 'decay': 0.2}"
tune,pred_error,homog,med,sens_decay_0.3,0,121,121,0,1.0,0.7465277777777778,0.18229166666666666,30,0.564236111111111,0.0125,3027.8887572688723,330.26312396694215,454.581,"{'sweep': 'decay', 'decay': 0.3}"
tune,pred_error,homog,med,sens_no_fallback,0,121,121,0,1.0,0.7465277777777778,0.18229166666666666,30,0.564236111111111,0.034765625,3193.3990277973776,313.14595867768594,446.325,"{'sweep': 'fallback', 'fallback': False}"
tune,pred_error,homog,med,binpack,1,121,121,0,1.0,0.7465277777777778,0.18229166666666666,24,0.564236111111111,0.340625,7854.26635959298,127.31933884297521,206.907,{}
tune,pred_error,homog,med,sens_gamma_0.0,1,121,121,0,1.0,0.7465277777777778,0.18229166666666666,30,0.564236111111111,0.01640625,4023.2604303026656,248.55462809917353,378.719,"{'sweep': 'gamma', 'alpha': 0.2, 'beta': 0.8, 'gamma': 0.0}"
tune,pred_error,homog,med,sens_gamma_0.1,1,121,121,0,1.0,0.7465277777777778,0.18229166666666666,30,0.5642361111111112,0.042708333333333334,3251.165018711127,307.58204958677686,379.44,"{'sweep': 'gamma', 'alpha': 0.1, 'beta': 0.8, 'gamma': 0.1}"
tune,pred_error,homog,med,sens_gamma_0.2,1,121,121,0,1.0,0.7465277777777778,0.18229166666666666,30,0.564236111111111,0.013802083333333333,3256.6948697339544,307.0597768595041,378.197,"{'sweep': 'gamma', 'alpha': -0.0, 'beta': 0.8, 'gamma': 0.2}"
tune,pred_error,homog,med,sens_decay_0.02,1,121,121,0,1.0,0.7465277777777778,0.18229166666666666,30,0.564236111111111,0.013802083333333333,3304.095546578914,302.65468595041324,367.437,"{'sweep': 'decay', 'decay': 0.02}"
tune,pred_error,homog,med,sens_decay_0.05,1,121,121,0,1.0,0.7465277777777778,0.18229166666666666,30,0.564236111111111,0.013802083333333333,3244.8962341182446,308.1762644628099,373.699,"{'sweep': 'decay', 'decay': 0.05}"
tune,pred_error,homog,med,sens_decay_0.1,1,121,121,0,1.0,0.7465277777777778,0.18229166666666666,30,0.564236111111111,0.013802083333333333,3114.999660439293,321.02732231404957,383.677,"{'sweep': 'decay', 'decay': 0.1}"
tune,pred_error,homog,med,sens_decay_0.2,1,121,121,0,1.0,0.7465277777777778,0.18229166666666666,30,0.564236111111111,0.013802083333333333,3233.847965047716,309.22913223140495,400.108,"{'sweep': 'decay', 'decay': 0.2}"
tune,pred_error,homog,med,sens_decay_0.3,1,121,121,0,1.0,0.7465277777777778,0.18229166666666666,30,0.564236111111111,0.0,3331.094617512704,300.20161983471075,377.837,"{'sweep': 'decay', 'decay': 0.3}"
tune,pred_error,homog,med,sens_no_fallback,1,121,121,0,1.0,0.7465277777777778,0.18229166666666666,30,0.564236111111111,0.01640625,3324.1228573830417,300.8312396694215,371.686,"{'sweep': 'fallback', 'fallback': False}"
tune,pred_error,homog,med,binpack,2,121,121,0,1.0,0.7465277777777778,0.18229166666666666,24,0.564236111111111,0.35963541666666665,8595.149153541188,116.34469421487603,180.979,{}
tune,pred_error,homog,med,sens_gamma_0.0,2,121,121,0,1.0,0.7465277777777778,0.18229166666666666,30,0.564236111111111,0.018359375,4170.257051198142,239.79337190082646,305.04,"{'sweep': 'gamma', 'alpha': 0.2, 'beta': 0.8, 'gamma': 0.0}"
tune,pred_error,homog,med,sens_gamma_0.1,2,121,121,0,1.0,0.7465277777777778,0.18229166666666666,30,0.564236111111111,0.0,3166.890634755855,315.76714049586775,381.273,"{'sweep': 'gamma', 'alpha': 0.1, 'beta': 0.8, 'gamma': 0.1}"
