split,family,cluster_config,load,policy,seed,submitted,placed,rejected,admission_rate,mean_cpu_util,mean_ram_util,active_nodes,free_imbalance,stranded_frac,decisions_per_sec,mean_latency_us,p95_latency_us,params
test,drift,homog,high,binpack,1000,253,190,63,0.7509881422924901,0.9324652777777778,0.3832291666666666,30,0.6635416666666667,0.39283854166666665,26580.29855663726,37.62184980237154,98.064,{}
test,drift,homog,high,spread,1000,253,210,43,0.8300395256916996,0.9859375,0.4678125,30,0.5284027777777778,0.3358072916666667,19186.28755270257,52.12055731225297,88.516,{}
test,drift,homog,high,tetris,1000,253,219,34,0.8656126482213439,0.9828125,0.5134375,30,0.46937500000000004,0.310546875,15937.129347568569,62.74655731225297,92.022,{}
test,drift,homog,high,hybrid,1000,253,216,37,0.8537549407114624,0.9854166666666667,0.49937499999999996,30,0.4860416666666667,0.318359375,12799.923584962124,78.12546640316205,117.85,"{'family': 'hybrid', 'alpha': 0.1}"
test,drift,homog,high,balance,1000,253,212,41,0.8379446640316206,0.990451388888889,0.4817708333333333,30,0.5086805555555556,0.3274739583333333,18589.40508246091,53.794083003952565,94.326,"{'family': 'balance', 'lam': 0.8}"
test,drift,homog,high,wmatch,1000,253,189,64,0.7470355731225297,0.928125,0.38375,30,0.6684027777777778,0.40013020833333335,17677.44257014643,56.56926877470356,135.253,"{'family': 'wmatch', 'lam': 0.8}"
test,drift,homog,high,d1_cheap,1000,253,218,35,0.8616600790513834,0.9852430555555556,0.5067708333333333,30,0.4784722222222222,0.3138020833333333,9675.261141225734,103.35638339920949,158.356,"{'family': 'd_cheap', 'alpha': 0.0, 'beta': 0.8, 'gamma': 0.2}"
test,drift,homog,high,d1_cheap_nomad_ff,1000,253,192,61,0.758893280632411,0.9359375,0.3915625,30,0.651875,0.390234375,18753.320746124216,53.32388932806324,120.165,{'derived_from': 'd1_cheap'}
test,drift,homog,high,d2_capacity,1000,253,217,36,0.857707509881423,0.9871527777777778,0.5035416666666667,30,0.4836111111111111,0.3151041666666667,7225.925294728499,138.390581027668,218.269,"{'family': 'd_capacity', 'alpha': 0.0, 'beta': 0.8, 'gamma': 0.2}"
test,drift,homog,high,d2_capacity_nomad_ff,1000,253,193,60,0.7628458498023716,0.937673611111111,0.39572916666666663,30,0.6451388888888888,0.38841145833333335,13450.845877443337,74.34476679841897,171.21,{'derived_from': 'd2_capacity'}
test,drift,homog,high,ff_only_cheap,1000,253,192,61,0.758893280632411,0.9359375,0.3915625,30,0.651875,0.390234375,18805.13509519858,53.17696442687747,120.335,"{'alpha': 0, 'beta': 0, 'gamma': 1}"
test,drift,homog,high,binpack,1001,253,191,62,0.7549407114624506,0.9331597222222222,0.3880208333333333,30,0.6613888888888888,0.394140625,29066.037002099074,34.40441501976285,79.679,{}
test,drift,homog,high,spread,1001,253,208,45,0.8221343873517787,0.9788194444444444,0.46791666666666665,30,0.5347916666666667,0.33567708333333335,19378.706416963734,51.60303162055336,91.151,{}
test,drift,homog,high,tetris,1001,253,215,38,0.849802371541502,0.9847222222222223,0.5008333333333334,30,0.48388888888888887,0.3177083333333333,16608.35144059396,60.21067193675889,92.963,{}
test,drift,homog,high,hybrid,1001,253,215,38,0.849802371541502,0.9857638888888889,0.5033333333333333,30,0.48243055555555553,0.3157552083333333,13122.992000680528,76.20213438735178,119.463,"{'family': 'hybrid', 'alpha': 0.1}"
test,drift,homog,high,balance,1001,253,214,39,0.8458498023715415,0.9892361111111111,0.49916666666666665,30,0.4900694444444445,0.3170572916666667,18173.490896302206,55.025201581027666,94.497,"{'family': 'balance', 'lam': 0.8}"
test,drift,homog,high,wmatch,1001,253,191,62,0.7549407114624506,0.9331597222222222,0.3880208333333333,30,0.6613888888888888,0.394140625,18062.584356017105,55.36306324110672,130.034,"{'family': 'wmatch', 'lam': 0.8}"
test,drift,homog,high,d1_cheap,1001,253,214,39,0.8458498023715415,0.9840277777777777,0.49916666666666665,30,0.4848611111111111,0.3190104166666667,9916.604491908267,100.84096837944664,156.513,"{'family': 'd_cheap', 'alpha': 0.0, 'beta': 0.8, 'gamma': 0.2}"
test,drift,homog,high,d1_cheap_nomad_ff,1001,253,191,62,0.7549407114624506,0.9331597222222222,0.3880208333333333,30,0.6613888888888888,0.394140625,19318.297741851344,51.764395256917,116.658,{'derived_from': 'd1_cheap'}
test,drift,homog,high,d2_capacity,1001,253,218,35,0.8616600790513834,0.992013888888889,0.5183333333333333,30,0.47368055555555555,0.3040364583333333,7315.031759959633,136.70480632411065,217.817,"{'family': 'd_capacity', 'alpha': 0.0, 'beta': 0.8, 'gamma': 0.2}"
test,drift,homog,high,d2_capacity_nomad_ff,1001,253,189,64,0.7470355731225297,0.9296875,0.3828125,30,0.6664583333333333,0.402734375,13997.03318220779,71.4437114624506,165.94,{'derived_from': 'd2_capacity'}
test,drift,homog,high,ff_only_cheap,1001,253,191,62,0.7549407114624506,0.9331597222222222,0.3880208333333333,30,0.6613888888888888,0.394140625,19150.6396124395,52.217577075098816,121.227,"{'alpha': 0, 'beta': 0, 'gamma': 1}"
test,drift,homog,high,binpack,1002,253,189,64,0.7470355731225297,0.9234375,0.3771875,30,0.6793055555555555,0.39791666666666664,28899.04023203302,34.60322529644269,78.787,{}
test,drift,homog,high,spread,1002,253,214,39,0.8458498023715415,0.9788194444444444,0.49291666666666667,30,0.5022916666666667,0.31875,18001.70923738854,55.55028063241107,92.193,{}
test,drift,homog,high,tetris,1002,253,219,34,0.8656126482213439,0.9817708333333334,0.5234375,30,0.4583333333333333,0.3046875,15938.979789373627,62.73927272727273,93.685,{}
test,drift,homog,high,hybrid,1002,253,218,35,0.8616600790513834,0.9878472222222222,0.5177083333333333,30,0.4701388888888889,0.3059895833333333,12927.35312955635,77.3553557312253,119.844,"{'family': 'hybrid', 'alpha': 0.1}"
test,drift,homog,high,balance,1002,253,216,37,0.8537549407114624,0.9911458333333333,0.5178125,30,0.47333333333333333,0.3046875,17524.28047936457,57.0636837944664,99.256,"{'family': 'balance', 'lam': 0.8}"
test,drift,homog,high,wmatch,1002,253,190,63,0.7509881422924901,0.9225694444444444,0.3797916666666667,30,0.6788888888888889,0.3880208333333333,18104.01579986833,55.23636363636364,127.719,"{'family': 'wmatch', 'lam': 0.8}"
test,drift,homog,high,d1_cheap,1002,253,220,33,0.8695652173913043,0.9897569444444444,0.5301041666666666,30,0.45965277777777774,0.2975260416666667,9656.121101040544,103.56125296442688,161.272,"{'family': 'd_cheap', 'alpha': 0.0, 'beta': 0.8, 'gamma': 0.2}"
test,drift,homog,high,d1_cheap_nomad_ff,1002,253,191,62,0.7549407114624506,0.9243055555555556,0.38395833333333335,30,0.6670138888888889,0.3927083333333333,18850.50373314482,53.048980237154154,118.051,{'derived_from': 'd1_cheap'}
test,drift,homog,high,d2_capacity,1002,253,222,31,0.8774703557312253,0.9921875,0.5359375,30,0.45625,0.29296875,7100.790472344583,140.82939130434784,221.153,"{'family': 'd_capacity', 'alpha': 0.0, 'beta': 0.8, 'gamma': 0.2}"
test,drift,homog,high,d2_capacity_nomad_ff,1002,253,189,64,0.7470355731225297,0.9234375,0.3771875,30,0.6769444444444445,0.40065104166666665,13836.626304553221,72.27195256916997,171.02,{'derived_from': 'd2_capacity'}
test,drift,homog,high,ff_only_cheap,1002,253,191,62,0.7549407114624506,0.9243055555555556,0.38395833333333335,30,0.6670138888888889,0.3927083333333333,18787.043148120316,53.22817391304348,118.952,"{'alpha': 0, 'beta': 0, 'gamma': 1}"
test,drift,homog,high,binpack,1003,253,188,65,0.7430830039525692,0.9237847222222223,0.3748958333333333,30,0.6762499999999999,0.3953125,29235.30608094366,34.205217391304345,79.979,{}
test,drift,homog,high,spread,1003,253,210,43,0.8300395256916996,0.9848958333333333,0.4590625,30,0.5325,0.3416666666666667,18599.03537904099,53.76622924901186,90.75,{}
