split,family,cluster_config,load,policy,seed,submitted,placed,rejected,admission_rate,mean_cpu_util,mean_ram_util,active_nodes,free_imbalance,stranded_frac,decisions_per_sec,mean_latency_us,p95_latency_us,params
test,balanced,homog,high,binpack,1000,253,227,26,0.8972332015810277,0.9800347222222222,0.5880208333333333,30,0.39201388888888894,0.2649739583333333,9895.69855496204,101.05400790513833,225.481,{}
test,balanced,homog,high,spread,1000,253,226,27,0.8932806324110671,0.9444444444444444,0.5666666666666667,30,0.3777777777777778,0.087890625,6263.393884095426,159.65784980237154,294.772,{}
test,balanced,homog,high,tetris,1000,253,226,27,0.8932806324110671,0.9444444444444444,0.5666666666666667,30,0.3777777777777778,0.087890625,6172.2445093920705,162.01561660079054,295.713,{}
test,balanced,homog,high,hybrid,1000,253,226,27,0.8932806324110671,0.9444444444444444,0.5666666666666667,30,0.3777777777777778,0.10768229166666667,4587.64846550684,217.97659683794467,389.849,"{'family': 'hybrid', 'alpha': 0.1}"
test,balanced,homog,high,balance,1000,253,227,26,0.8972332015810277,0.9800347222222222,0.5880208333333333,30,0.39201388888888894,0.2649739583333333,9383.29359836106,106.57238735177866,224.49,"{'family': 'balance', 'lam': 0.8}"
test,balanced,homog,high,wmatch,1000,253,226,27,0.8932806324110671,0.978298611111111,0.5869791666666667,30,0.39131944444444444,0.2662760416666667,6746.915672834432,148.21587351778655,300.352,"{'family': 'wmatch', 'lam': 0.8}"
test,balanced,homog,high,d1_cheap,1000,253,228,25,0.9011857707509882,0.953125,0.571875,30,0.38125,0.143359375,3851.684919568065,259.62663636363635,360.204,"{'family': 'd_cheap', 'alpha': 0.0, 'beta': 0.8, 'gamma': 0.2}"
test,balanced,homog,high,d1_cheap_nomad_ff,1000,253,228,25,0.9011857707509882,0.9713541666666666,0.5828125,30,0.3885416666666667,0.229296875,6690.456838144045,149.46662450592888,275.045,{'derived_from': 'd1_cheap'}
test,balanced,homog,high,d2_capacity,1000,253,227,26,0.8972332015810277,0.9487847222222222,0.5692708333333333,30,0.3795138888888889,0.11627604166666666,2736.1064677209406,365.4828537549407,495.848,"{'family': 'd_capacity', 'alpha': 0.0, 'beta': 0.8, 'gamma': 0.2}"
test,balanced,homog,high,d2_capacity_nomad_ff,1000,253,228,25,0.9011857707509882,0.9713541666666666,0.5828125,30,0.3885416666666667,0.21015625,4611.8800352661165,216.8313122529644,393.686,{'derived_from': 'd2_capacity'}
test,balanced,homog,high,ff_only_cheap,1000,253,228,25,0.9011857707509882,0.9713541666666666,0.5828125,30,0.3885416666666667,0.229296875,6647.137743801182,150.44069169960474,286.536,"{'alpha': 0, 'beta': 0, 'gamma': 1}"
test,balanced,homog,high,binpack,1001,253,228,25,0.9011857707509882,0.9817708333333334,0.5890625,30,0.3927083333333333,0.263671875,10983.188558556349,91.04824110671936,177.693,{}
test,balanced,homog,high,spread,1001,253,226,27,0.8932806324110671,0.939236111111111,0.5635416666666667,30,0.37569444444444444,0.08854166666666667,6612.200084129139,151.2355928853755,227.535,{}
test,balanced,homog,high,tetris,1001,253,226,27,0.8932806324110671,0.939236111111111,0.5635416666666667,30,0.37569444444444444,0.08854166666666667,6503.510301817374,153.76311462450593,236.121,{}
test,balanced,homog,high,hybrid,1001,253,226,27,0.8932806324110671,0.939236111111111,0.5635416666666667,30,0.37569444444444444,0.08723958333333333,4839.384371393714,206.6378537549407,315.19,"{'family': 'hybrid', 'alpha': 0.1}"
test,balanced,homog,high,balance,1001,253,228,25,0.9011857707509882,0.9817708333333334,0.5890625,30,0.3927083333333333,0.263671875,9349.088382586277,106.96230039525692,216.445,"{'family': 'balance', 'lam': 0.8}"
test,balanced,homog,high,wmatch,1001,253,228,25,0.9011857707509882,0.984375,0.590625,30,0.39375,0.26171875,6499.4484460152735,153.859209486166,303.929,"{'family': 'wmatch', 'lam': 0.8}"
test,balanced,homog,high,d1_cheap,1001,253,226,27,0.8932806324110671,0.9418402777777779,0.5651041666666666,30,0.3767361111111111,0.08723958333333333,3700.9074625098074,270.204,388.507,"{'family': 'd_cheap', 'alpha': 0.0, 'beta': 0.8, 'gamma': 0.2}"
test,balanced,homog,high,d1_cheap_nomad_ff,1001,253,231,22,0.9130434782608695,0.9765625,0.5859375,30,0.390625,0.246484375,6490.782870254458,154.06462055335967,287.138,{'derived_from': 'd1_cheap'}
test,balanced,homog,high,d2_capacity,1001,253,225,28,0.8893280632411067,0.9348958333333334,0.5609375,30,0.37395833333333334,0.079296875,2659.6150635046693,375.99426086956527,513.551,"{'family': 'd_capacity', 'alpha': 0.0, 'beta': 0.8, 'gamma': 0.2}"
test,balanced,homog,high,d2_capacity_nomad_ff,1001,253,230,23,0.9090909090909091,0.9722222222222222,0.5833333333333334,30,0.38888888888888895,0.21809895833333334,4462.467010154335,224.0912924901186,405.849,{'derived_from': 'd2_capacity'}
test,balanced,homog,high,ff_only_cheap,1001,253,231,22,0.9130434782608695,0.9765625,0.5859375,30,0.390625,0.246484375,6501.506974793554,153.81049407114625,290.634,"{'alpha': 0, 'beta': 0, 'gamma': 1}"
test,balanced,homog,high,binpack,1002,253,227,26,0.8972332015810277,0.9774305555555556,0.5864583333333333,30,0.3909722222222222,0.2669270833333333,10865.764347254024,92.03218181818183,198.531,{}
test,balanced,homog,high,spread,1002,253,227,26,0.8972332015810277,0.9461805555555556,0.5677083333333334,30,0.3784722222222222,0.09908854166666667,6495.011805261575,153.96430830039526,242.083,{}
test,balanced,homog,high,tetris,1002,253,227,26,0.8972332015810277,0.9461805555555556,0.5677083333333334,30,0.3784722222222222,0.09908854166666667,6366.5815767586655,157.07016205533597,246.802,{}
test,balanced,homog,high,hybrid,1002,253,228,25,0.9011857707509882,0.9505208333333334,0.5703125,30,0.3802083333333333,0.12552083333333333,4850.7286983221,206.15459288537548,310.801,"{'family': 'hybrid', 'alpha': 0.1}"
test,balanced,homog,high,balance,1002,253,227,26,0.8972332015810277,0.9774305555555556,0.5864583333333333,30,0.3909722222222222,0.2669270833333333,9719.10704993293,102.89011067193675,211.886,"{'family': 'balance', 'lam': 0.8}"
test,balanced,homog,high,wmatch,1002,253,227,26,0.8972332015810277,0.9774305555555556,0.5864583333333333,30,0.3909722222222222,0.2669270833333333,6663.447668350359,150.0724624505929,301.103,"{'family': 'wmatch', 'lam': 0.8}"
test,balanced,homog,high,d1_cheap,1002,253,227,26,0.8972332015810277,0.9487847222222222,0.5692708333333333,30,0.3795138888888889,0.11692708333333333,3719.4329684746003,268.858185770751,385.651,"{'family': 'd_cheap', 'alpha': 0.0, 'beta': 0.8, 'gamma': 0.2}"
test,balanced,homog,high,d1_cheap_nomad_ff,1002,253,229,24,0.9051383399209486,0.978298611111111,0.5869791666666667,30,0.39131944444444444,0.2662760416666667,6632.397879488702,150.77503162055334,299.08,{'derived_from': 'd1_cheap'}
test,balanced,homog,high,d2_capacity,1002,253,227,26,0.8972332015810277,0.9461805555555556,0.5677083333333334,30,0.3784722222222222,0.09908854166666667,2612.780246241216,382.7340632411067,521.706,"{'family': 'd_capacity', 'alpha': 0.0, 'beta': 0.8, 'gamma': 0.2}"
test,balanced,homog,high,d2_capacity_nomad_ff,1002,253,228,25,0.9011857707509882,0.9765625,0.5859375,30,0.390625,0.267578125,4687.133904505371,213.3499960474308,422.771,{'derived_from': 'd2_capacity'}
test,balanced,homog,high,ff_only_cheap,1002,253,229,24,0.9051383399209486,0.978298611111111,0.5869791666666667,30,0.39131944444444444,0.2662760416666667,6504.415688414116,153.74171146245058,305.813,"{'alpha': 0, 'beta': 0, 'gamma': 1}"
test,balanced,homog,high,binpack,1003,253,228,25,0.9011857707509882,0.9791666666666666,0.5875,30,0.39166666666666666,0.265625,10378.248176320283,96.35537549407115,189.404,{}
test,balanced,homog,high,spread,1003,253,223,30,0.8814229249011858,0.9366319444444444,0.5619791666666667,30,0.3746527777777778,0.07994791666666666,6692.232936260845,149.42695652173913,244.618,{}
test,balanced,homog,high,tetris,1003,253,223,30,0.8814229249011858,0.9366319444444444,0.5619791666666667,30,0.3746527777777778,0.07994791666666666,6568.843347677818,152.23380237154151,248.725,{}
test,balanced,homog,high,hybrid,1003,253,223,30,0.8814229249011858,0.9366319444444444,0.5619791666666667,30,0.3746527777777778,0.08984375,4899.096997666829,204.1192490118577,319.568,"{'family': 'hybrid', 'alpha': 0.1}"
test,balanced,homog,high,balance,1003,253,228,25,0.9011857707509882,0.9791666666666666,0.5875,30,0.39166666666666666,0.265625,9194.344308061267,108.7625138339921,242.604,"{'family': 'balance', 'lam': 0.8}"
test,balanced,homog,high,wmatch,1003,253,228,25,0.9011857707509882,0.9791666666666666,0.5875,30,0.39166666666666666,0.265625,6313.331542809291,158.394976284585,319.748,"{'family': 'wmatch', 'lam': 0.8}"
test,balanced,homog,high,d1_cheap,1003,253,223,30,0.8814229249011858,0.9418402777777778,0.5651041666666666,30,0.3767361111111111,0.079296875,3753.6502765283003,266.4073438735178,392.174,"{'family': 'd_cheap', 'alpha': 0.0, 'beta': 0.8, 'gamma': 0.2}"
test,balanced,homog,high,d1_cheap_nomad_ff,1003,253,227,26,0.8972332015810277,0.967013888888889,0.5802083333333333,30,0.38680555555555557,0.20091145833333332,6360.508492736978,157.22013438735178,306.293,{'derived_from': 'd1_cheap'}
